question,label,pca_x,pca_y,predicted_label,correct,embedding_norm
"There were protested as a part of the construction at Eddy Street Commons, they came due tot he hiring of whom?",B,0.099228956,0.1117108,C,False,1.0
What does the acronym NCAA stand for?,B,0.37910563,-0.07685853,B,True,0.99999994
What when conference do the Notre Dame fencing teams take part in?,B,0.4719398,-0.0054417434,B,True,1.0
"There is a conference that the male hockey team of Notre Dame competes in, what is it?",B,0.4780789,-0.0028477674,B,True,1.0
In what conference did the Fighting Irish take part in in 2012?,B,0.23341121,-0.037079033,B,True,1.0
To what conference did the Fighting Irish go after the Big East?,B,0.29626897,-0.030951042,B,True,1.0
How many teams in each season do the Fighting Irish commit to play against ACC opponents?,B,0.33085656,-0.057565182,B,True,1.0
What colors are the official ones used by Notre Dame in sport competition?,B,0.4492414,0.008295083,B,True,0.99999994
What type of mascot do the Notre Dame sport teams have?,B,0.5142687,-0.0103692,B,True,1.0
Who currently provides uniforms to Notre Dame sport teams?,B,0.49534246,0.010429872,B,True,1.0
What is the value of the contract between Under Armour and Notre Dame?,B,0.40536073,0.0010870263,B,True,1.0
When did the Notre Dame marching band form?,B,0.40774676,-0.22161186,B,True,1.0
What is notable about the Notre Dame marching band?,B,0.40247712,-0.1823361,B,True,1.0
What is the Notre Dame fight song?,B,0.32067215,-0.23519984,B,True,1.0
Which team did Notre Dame's football team find inspiration from?,B,0.4597851,-0.07063862,B,True,0.99999994
In what year did Notre Dame football begin?,B,0.51229525,-0.03614421,B,True,1.0
What university is Notre Dame tied with in terms of most Heisman Trophy winners?,B,0.49101514,-0.08058011,B,True,1.0
Against which team does Notre Dame compete for the Jeweled Shillelagh?,B,0.46406913,-0.046791077,B,True,1.0
In terms of Notre Dame students in the College Football Hall of Fame the amount of students named is what ?,B,0.47489578,-0.048145927,B,True,1.0
What notable football player played at Notre Dame from 1916 to 1920?,B,0.35995564,0.044482134,B,True,1.0
"Against which opponent did Knute Rockne tell his team to ""win one for the Gipper?""",B,0.08360411,-0.11458495,B,True,1.0
"Ronald Reagan played the role of whom in 1940's ""Knute Rockne?""",B,-0.1283138,0.039081424,B,True,1.0
What is displayed at Zahm House for football home games at Notre Dame?,B,0.43187982,0.021635028,B,True,1.0
What occurs at midnight preceding a football home game at Notre Dame?,B,0.43260467,-0.010463285,B,True,0.99999994
From where does the Band of the Fighting Irish lead a march to the Notre Dame Stadium for football home games?,B,0.38106492,-0.14500576,B,True,0.99999994
What songs does the trumpet section of the Band of the Fighting Irish play preceding home football games?,B,0.14731075,-0.28091908,B,True,0.99999994
On what day do Notre Dame home football games occur?,B,0.4672201,-0.013104406,B,True,1.0
How many schools have a similar men's basketball record to Notre Dame in terms of wins?,B,0.4597137,-0.076582134,B,True,0.99999994
How many NCAA tournaments did the Notre Dame men's basketball team take part in?,B,0.43123764,-0.0822486,B,True,1.0
Which Notre Dame men's basketball player has the record for more points in one game?,B,0.33565405,-0.10092945,B,True,1.0
Who was the Notre Dame men's basketball coach in 2014?,B,0.32955423,-0.0060178405,B,True,0.99999994
Who wrote the original lyrics to the Notre Dame Victory March?,B,0.2714377,-0.2447134,B,True,1.0
In what year did Michael J. Shea graduate from Notre Dame?,B,0.3204999,0.0037419861,B,True,1.0
"Who is responsible for writing the music for ""Notre Dame Victory March?""",B,0.2935798,-0.19823319,B,True,0.99999994
"In what year did ""Notre Dame Victory March"" get copyrighted?",B,0.38318023,-0.115884,B,True,0.99999994
"To where are the loyal sons in ""Notre Dame Fight Song"" marching?",B,0.28405622,-0.13369946,B,True,1.0
"Ronald Reagan had a nickname, what was it?",B,0.059353545,0.06672371,B,True,1.0
"In what film did a parody of the ""Win one for the Gipper"" speech appear?",B,-0.23389241,-0.056817804,B,True,1.0
Who starred as Daniel Ruettiger in the film Rudy?,B,-0.3549881,0.14402238,B,True,1.0
Which person was a former comrade to Ted Striker in the film Airplane!?,B,-0.28063622,0.1316727,C,False,1.0
Pat O'Brien portrayed which person in the film Knute Rockne?,B,-0.14721756,0.04668764,B,True,1.0
Which Notre Dame alum from the College of Science won a Nobel Prize?,B,0.45736548,0.041699115,B,True,1.0
Which notable astronaut is known to have attended Notre Dame?,B,0.30536556,0.09512911,B,True,0.99999994
When did Beyonce start becoming popular?,B,-0.07574606,-0.41274354,B,True,1.0
What areas did Beyonce compete in when she was growing up?,B,-0.009182932,-0.3365868,B,True,1.0
When did Beyonce leave Destiny's Child and become a solo singer?,B,-0.114343904,-0.4545396,B,True,0.99999994
In what city and state did Beyonce  grow up? ,B,-0.05960265,-0.27453372,B,True,1.0
In which decade did Beyonce become famous?,B,-0.12415899,-0.40323243,B,True,1.0
In what R&B group was she the lead singer?,B,-0.1719906,-0.55727744,B,True,0.99999994
What album made her a worldwide known artist?,B,-0.12404572,-0.4920484,B,True,1.0
Who managed the Destiny's Child group?,B,0.04719658,-0.20123564,B,True,1.0
In what city did Beyonce grow up?,B,-0.098320685,-0.29779163,B,True,0.99999994
What was the name of Beyonce's first solo album?,B,-0.09813871,-0.613227,B,True,1.0
On what date was Beyonce born?,B,-0.16231501,-0.29751647,B,True,0.99999994
When did Beyoncé rise to fame?,B,-0.12652124,-0.43123183,B,True,1.0000001
What was the first album Beyoncé released as a solo artist?,B,-0.08918419,-0.5917997,B,True,1.0
When did Beyoncé release Dangerously in Love?,B,-0.20786713,-0.44271752,B,True,1.0
How many Grammy awards did Beyoncé win for her first solo album?,B,0.023244996,-0.5296985,B,True,1.0
What was Beyoncé's role in Destiny's Child?,B,-0.22900523,-0.28204387,B,True,1.0
What was the name of Beyoncé's first solo album?,B,-0.09813871,-0.613227,B,True,1.0
When did Beyoncé release her first solo album?,B,-0.040836725,-0.57576364,B,True,0.99999994
"After her second solo album, what other entertainment venture did Beyonce explore?",B,-0.10966513,-0.46848568,B,True,0.99999994
"To set the record for Grammys, how many did Beyonce win?",B,0.039655123,-0.49600086,B,True,0.99999994
For what movie did Beyonce receive  her first Golden Globe nomination?,B,-0.22056162,-0.28165483,B,True,1.0
When did Beyonce take a hiatus in her career and take control of her management?,B,-0.084841266,-0.3734728,B,True,0.99999994
"After what movie portraying Etta James, did Beyonce create Sasha Fierce?",B,-0.32887077,-0.20154124,B,True,1.0
What was the name of Beyoncé's second solo album?,B,-0.113732226,-0.5959313,B,True,1.0
"What was Beyoncé's first acting job, in 2006?",B,-0.28544143,-0.2456076,B,True,1.0
Who is Beyoncé married to?,B,-0.15218739,-0.28007305,B,True,1.0
"In her music, what are some recurring elements in them?",B,-0.07077037,-0.33930668,B,True,1.0
Time magazine named her one of the most 100 what people of the century?,B,0.03075039,-0.05570404,B,True,0.99999994
Which magazine declared her the most dominant woman musician?,B,-0.0745421,-0.35168025,B,True,1.0
In which decade did the Recording Industry Association of America recognize Beyonce as the The Top Certified Artist?,B,-0.08062009,-0.4980609,B,True,1.0
What magazine rated Beyonce as the most powerful female musician in 2015?,B,-0.034153137,-0.45206,B,True,1.0
How did Beyonce describe herself as a feminist?,B,-0.07361125,-0.30513656,B,True,0.99999994
In which years did Time rate Beyonce in the 100 most influential people in the world?,B,-0.109655194,-0.3325838,B,True,1.0
How many records has Beyonce sold in her 19 year career?,B,-0.06574165,-0.45048013,B,True,1.0
How many records did Beyoncé sell as part of Destiny's Child?,B,-0.12559563,-0.49768868,B,True,1.0
"After leaving Destiny's Child, how many records did Beyoncé release under her own name?",B,-0.0771918,-0.53612816,B,True,1.0
How many Grammy awards has Beyoncé won?,B,0.019150272,-0.4174936,B,True,1.0
What magazine named Beyoncé as the most powerful female musician for 2015?,B,-0.03927115,-0.47423476,B,True,0.99999994
Beyonce's younger sibling also sang with her in what band?,B,-0.14591156,-0.49990836,B,True,0.99999994
Where did Beyonce get her name from?,B,-0.123376705,-0.34804526,B,True,1.0
What race was Beyonce's father?,B,-0.17892121,-0.20271114,B,True,1.0
Beyonce's childhood home believed in what religion?,B,-0.053104635,-0.2744257,B,True,1.0
Beyonce's father worked as a sales manager for what company?,B,-0.19682674,-0.19591011,B,True,1.0
Beyonce's mother worked in what industry?,B,-0.16873339,-0.2191116,B,True,0.99999994
What younger sister of Beyonce also appeared in Destiny's Child?,B,-0.16567723,-0.2974884,B,True,1.0
Beyonce is a descendent of what Arcadian leader?,B,-0.068387814,-0.23424517,B,True,1.0
What company did Beyoncé's father work for when she was a child?,B,-0.15860772,-0.24986894,B,True,1.0
What did Beyoncé's mother own when Beyoncé was a child?,B,-0.14356089,-0.27260938,B,True,1.0
Beyoncé is a descendant of which Acadian leader?,B,0.0073054926,-0.1485498,B,True,0.99999994
Beyoncé was raised in what religion?,B,-0.08796319,-0.28258598,B,True,1.0
What town did Beyonce go to school in?,B,0.02457045,-0.25807288,B,True,1.0
Who was the first person to notice Beyonce's singing ability?,B,-0.1288547,-0.45794004,B,True,1.0
Beyonce moved to which town after she left her first elementary school?,B,0.057840634,-0.31061998,B,True,0.99999994
Which of her teachers discovered Beyonce's musical talent?,B,-0.12601626,-0.37007856,B,True,0.99999994
I which church was Beyonce  a member and soloist  in the choir?,B,0.04086508,-0.36223727,B,True,1.0
What type of school was Parker Elementary School?,B,0.23373228,0.040994637,B,True,1.0
Which song did Beyonce sing to win a competition at age 7?,B,-0.09187447,-0.58954465,B,True,1.0
What city was Beyoncé's elementary school located in?,B,0.11662391,-0.20037022,B,True,1.0
What was the name of Beyoncé's first dance instructor?,B,-0.10121065,-0.30348852,B,True,1.0
How old was Beyoncé when she won a school talent show?,B,-0.035060614,-0.43158582,B,True,1.0
What choir did Beyoncé sing in for two years?,B,-0.07802095,-0.5231187,B,True,1.0
Who decided to place Beyonce's group in Star Search the talent show?,B,-0.06769438,-0.45878607,B,True,1.0
"In 1995, who decided to manage the girls singing group?",B,-0.0037764919,-0.4492167,B,True,0.99999994
Who was the first record label to give the girls a record deal?,B,-0.10190439,-0.532822,B,True,1.0
Who brought Beyonce to California and enter her group in Star Search?,B,-0.12515806,-0.41014597,B,True,1.0
What large record company recorded Beyonce's group's first album?,B,-0.024525119,-0.5701776,B,True,1.0
What record company first signed Beyonce's group and later cut them?,B,-0.08534779,-0.5457684,B,True,1.0
At what age did Beyonce meet LaTavia Robertson?,B,-0.14811479,-0.25586504,B,True,0.99999994
How old was Beyoncé when she met LaTavia Roberson?,B,-0.16212942,-0.27065682,B,True,1.0
What was the name of the first group Beyoncé was a part of?,B,-0.09395803,-0.528442,B,True,1.0
Who placed Girl's Tyme in Star Search?,B,-0.080919735,-0.1753452,B,True,1.0
When did Beyoncé begin to manage the girl group?,B,-0.035064455,-0.4691575,B,True,1.0
"Who signed the girl group on October 5, 1995?",B,-0.05737808,-0.47508234,B,True,1.0
Which film featured Destiny's Child's first major single?,B,-0.2410436,-0.3320913,B,True,1.0
"For which song, did Destiny's Child take home the grammy award for best R&B performance?",B,-0.07618477,-0.52871364,B,True,1.0
"Who did Beyonce record with for the movie ""The Best Man?""",B,-0.27374932,-0.39778683,B,True,1.0
Beyonce's group changed their name to Destiny's Child in what year?,B,-0.086501166,-0.4695017,B,True,0.99999994
The name Destiny's Child was based on a quote in which book of the Bible?,B,0.03214859,-0.11690114,B,True,1.0
"Debut song, ""Killing Time"" was featured on what movie's sound track?",B,-0.33312848,-0.2750117,C,False,1.0
What song won Best R&B Performance in the 43 Annual Grammy Awards?,B,-0.04971101,-0.49439287,B,True,1.0
"What singer did Beyonce record a song with for the movie, ''The Best Man""?",B,-0.2658157,-0.48129374,B,True,1.0
Where did Destiny's Child get their name from?,B,-0.08224407,-0.14760903,B,True,1.0
What was Destiny's Child's first major song hit?,B,-0.0888924,-0.5075074,B,True,1.0
When did Destiny's Child release their second album?,B,-0.031117637,-0.43211856,B,True,1.0
What mental health issue did Beyonce go through?,B,-0.11188733,-0.3252433,B,True,1.0
What event occured after she was publicly criticized?,B,0.016128872,-0.039954424,B,True,1.0
Who supported Beyonce through her depression?,B,-0.099953145,-0.35368216,B,True,1.0
What event caused Beyonce's depression?,B,-0.10165475,-0.2803063,B,True,1.0
Who replaced Luckett and Roberson in Destiny's Child?,B,-0.040407207,-0.11653369,B,True,0.99999994
Who was blamed for Luckett and Roberson leaving Destiny's Child?,B,-0.032407824,-0.088605575,B,True,0.99999994
Who helped Beyoncé overcome her depression during the years following the Destiny's Child split?,B,-0.09871431,-0.34610432,B,True,1.0
Which newest member was removed from Destiny's Child?,B,0.007790196,-0.24663645,B,True,1.0
"""Charlie's Angels"" featured which single from the band members?",B,-0.073341526,-0.37491864,B,True,1.0
